charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
25261,10081104,2014449,md_200kWh,5.95,_,6.283333333,_,0.035673332,0.92825765,NA,NA,NA
38028,10010907,3908482,md_200kWh,6.0,_,6.066666667,_,0.063116667,0.307190957,NA,NA,NA
23976,10046202,1733124,md_200kWh,5.966666667,_,7.833333333,_,0.190879342,0.99800406,NA,NA,NA
22783,10025205,1556276,md_200kWh,5.95,_,7.833333333,_,0.092146974,0.99800406,NA,NA,NA
38781,10056106,1187659,md_200kWh,6.0,_,6.066666667,_,0.294164583,0.545448342,NA,NA,NA
28603,10075608,3417678,md_200kWh,5.983333333,_,7.55,_,0.088412083,0.998001276,NA,NA,NA
32211,10047007,1630546,md_200kWh,6.0,_,6.616666667,_,0.094198158,0.944781371,NA,NA,NA
29846,10047006,3796150,hd_300kWh,5.966666667,_,7.483333333,_,0.073334424,0.998003789,NA,NA,NA
38855,10005008,174175,hd_300kWh,6.016666667,_,6.35,_,0.188321154,0.943783289,NA,NA,NA
15472,10003108,396149,md_200kWh,6.0,_,7.25,_,0.088707083,0.998001276,NA,NA,NA
15213,10003103,378115,md_200kWh,6.016666667,_,6.233333333,_,0.072985416,0.782219103,NA,NA,NA
18465,10065403,1143358,hd_300kWh,5.966666667,_,7.65,_,0.08037058,0.998004337,NA,NA,NA
30250,10045010,3917154,md_200kWh,5.983333333,_,7.9,_,0.08798375,0.998001276,NA,NA,NA
30797,10007108,1245499,hd_600kWh,6.016666667,_,6.366666667,_,0.098237719,0.942712056,NA,NA,NA
23006,10021204,1575454,hd_300kWh,5.983333333,_,6.533333333,_,0.090325577,0.992194624,NA,NA,NA
11463,10002804,107690,md_200kWh,5.95,_,7.783333333,_,0.09233,0.998001276,NA,NA,NA
34871,10043704,2676820,hd_600kWh,5.966666667,_,6.616666667,_,0.096674649,0.998008652,NA,NA,NA
34368,10070707,2359834,hd_300kWh,5.983333333,_,6.1,_,0.097384038,0.44179888,NA,NA,NA
25615,10070705,2104286,md_200kWh,5.95,_,7.8,_,0.062235417,0.998001276,NA,NA,NA
17898,10013107,600469,md_200kWh,5.95,_,7.866666667,_,0.285795833,0.998001276,NA,NA,NA
34237,10004806,2321521,hd_400kWh,5.966666667,_,7.5,_,0.097102308,0.998009025,NA,NA,NA
28167,10004301,3295761,hd_400kWh,5.966666667,_,7.816666667,_,0.092066346,0.998009025,NA,NA,NA
14315,10030106,311269,hd_400kWh,6.0,_,7.966666667,_,0.097584808,0.998009025,NA,NA,NA
27801,10030101,3180373,hd_300kWh,5.966666667,_,7.833333333,_,0.086401538,0.998003789,NA,NA,NA
19595,10042308,1244570,hd_400kWh,5.966666667,_,7.433333333,_,0.049070001,0.998009025,NA,NA,NA
20505,10042301,1326125,md_200kWh,5.966666667,_,6.216666667,_,0.289972087,0.922388932,NA,NA,NA
17487,10042304,546562,hd_300kWh,5.983333333,_,7.533333333,_,0.070726957,0.998004337,NA,NA,NA
12158,10070105,157938,hd_300kWh,6.0,_,7.9,_,0.096112479,0.998004337,NA,NA,NA
23515,10007506,1631479,ld_100kWh,5.966666667,_,7.883333333,_,0.094960542,0.998001887,NA,NA,NA
33497,10050706,2085891,hd_400kWh,6.0,_,6.366666667,_,0.093715962,0.998009025,NA,NA,NA
15541,10012804,400188,md_200kWh,5.95,_,7.766666667,_,0.164257918,0.998001276,NA,NA,NA
36302,10002204,3443984,hd_300kWh,5.95,_,6.166666667,_,0.095087016,0.723693826,NA,NA,NA
27798,10078209,3175782,md_200kWh,5.966666667,_,7.483333333,_,0.098999079,0.99800406,NA,NA,NA
25112,10036808,1984946,hd_300kWh,6.0,_,6.25,_,0.096913405,0.794147986,NA,NA,NA
14455,10038108,320206,md_200kWh,5.983333333,_,7.833333333,_,0.181240833,0.998001276,NA,NA,NA
38625,10036904,453162,ld_100kWh,5.95,_,6.266666667,_,0.144086371,0.695912344,NA,NA,NA
20719,10079104,1350910,hd_300kWh,6.066666667,_,7.983333333,_,0.193555385,0.998003789,NA,NA,NA
20523,10018904,1328306,ld_100kWh,6.033333333,_,6.75,_,0.020051131,0.984133575,NA,NA,NA
33948,10053202,2226577,hd_300kWh,6.083333333,_,6.333333333,_,0.064008654,0.794823629,NA,NA,NA
18199,10032904,652024,ld_100kWh,6.1,_,6.166666667,_,0.182661671,0.319477262,NA,NA,NA
34346,10011403,2347405,md_200kWh,6.033333333,_,6.316666667,_,0.031620418,0.860082873,NA,NA,NA
18880,10005205,1180054,ld_100kWh,6.1,_,8.033333333,_,0.197166491,0.998001887,NA,NA,NA
37961,10059408,3890968,ld_100kWh,6.1,_,6.55,_,0.096843449,0.850673047,NA,NA,NA
21873,10046801,1461210,md_200kWh,6.066666667,_,7.65,_,0.098466842,0.99800406,NA,NA,NA
25418,10081006,2059719,md_200kWh,6.05,_,7.816666667,_,0.048255835,0.998001276,NA,NA,NA
23035,10065704,1579653,hd_300kWh,6.1,_,7.683333333,_,0.042557114,0.998003789,NA,NA,NA
10114,10054107,8817,md_200kWh,6.1,_,7.8,_,0.083895416,0.998001276,NA,NA,NA
36008,10055210,3353532,hd_400kWh,6.083333333,_,7.2,_,0.088868654,0.998009025,NA,NA,NA
21287,10014710,1406864,md_200kWh,6.083333333,_,7.45,_,0.336039176,0.998001276,NA,NA,NA
29720,10039003,3762773,ld_100kWh,6.066666667,_,6.85,_,0.090200301,0.998001887,NA,NA,NA
33101,10004507,1961064,hd_400kWh,6.05,_,6.25,_,0.096777692,0.822798299,NA,NA,NA
34908,10004508,2683022,hd_300kWh,6.1,_,6.383333333,_,0.067624617,0.863648957,NA,NA,NA
34061,10004510,2260040,md_200kWh,6.1,_,6.35,_,0.090129167,0.849293118,NA,NA,NA
36155,10016104,3393972,md_200kWh,6.083333333,_,6.266666667,_,0.089463333,0.680206798,NA,NA,NA
38920,10049901,1642829,hd_300kWh,6.083333333,_,6.466666667,_,0.089300084,0.940467825,NA,NA,NA
38987,10047210,3603092,md_200kWh,6.1,_,6.2,_,0.095214868,0.2634233,NA,NA,NA
20788,10034508,1353233,md_200kWh,6.05,_,7.866666667,_,0.07365625,0.998001276,NA,NA,NA
23762,10047405,1683074,md_200kWh,6.066666667,_,8.066666667,_,0.099618333,0.998001276,NA,NA,NA
22325,10044808,1511192,hd_300kWh,6.1,_,6.516666667,_,0.098384038,0.968169717,NA,NA,NA
15681,10052207,409262,md_200kWh,6.033333333,_,7.666666667,_,0.011985417,0.998001276,NA,NA,NA
24884,10052202,1932384,md_200kWh,6.083333333,_,8.0,_,0.096303553,0.99800406,NA,NA,NA
36228,10052203,3410291,md_200kWh,6.033333333,_,6.45,_,0.045779167,0.961044774,NA,NA,NA
24166,10046305,1771927,hd_400kWh,6.1,_,7.916666667,_,0.085584423,0.998009025,NA,NA,NA
34297,10076503,2340546,ld_100kWh,6.083333333,_,6.533333333,_,0.09168381,0.867253955,NA,NA,NA
20995,10032601,1372878,hd_300kWh,6.083333333,_,8.066666667,_,0.099045,0.998003789,NA,NA,NA
30675,10032606,1194779,hd_300kWh,6.05,_,6.466666667,_,0.083370192,0.960237585,NA,NA,NA
10686,10032608,51226,md_200kWh,6.066666667,_,7.95,_,0.076668333,0.998001276,NA,NA,NA
35278,10032609,3135586,md_200kWh,6.083333333,_,6.65,_,0.09414921,0.919855098,NA,NA,NA
26859,10014407,2421554,hd_400kWh,6.066666667,_,6.416666667,_,0.080581922,0.998009025,NA,NA,NA
35964,10047501,3342933,hd_300kWh,6.066666667,_,6.483333333,_,0.097388047,0.962127832,NA,NA,NA
35493,10009604,3195419,hd_300kWh,6.05,_,6.366666667,_,0.061251159,0.875745414,NA,NA,NA
10150,10009605,10458,hd_300kWh,6.066666667,_,7.1,_,0.084155965,0.998003789,NA,NA,NA
19348,10022507,1220910,hd_300kWh,6.083333333,_,8.033333333,_,0.097373846,0.998003789,NA,NA,NA
17642,10022503,562674,ld_100kWh,6.083333333,_,7.716666667,_,0.056893977,0.998001887,NA,NA,NA
17604,10017806,555190,md_200kWh,6.033333333,_,7.633333333,_,0.077881667,0.998001276,NA,NA,NA
22396,10053307,1516223,md_200kWh,6.05,_,7.633333333,_,0.196845833,0.998001276,NA,NA,NA
22261,10053310,1498101,hd_400kWh,6.066666667,_,8.0,_,0.098228462,0.998009025,NA,NA,NA
33214,10074105,1989700,ld_100kWh,6.1,_,7.2,_,0.093587726,0.998001887,NA,NA,NA
22470,10025207,1522686,md_200kWh,6.083333333,_,8.05,_,0.098910263,0.99800406,NA,NA,NA
35400,10077107,3175278,hd_300kWh,6.033333333,_,6.233333333,_,0.083847854,0.635168171,NA,NA,NA
10882,10077108,59747,md_200kWh,6.066666667,_,7.85,_,0.144325415,0.998001276,NA,NA,NA
17680,10016307,561892,md_200kWh,6.05,_,7.866666667,_,0.061932084,0.998001276,NA,NA,NA
29518,10056106,3701044,md_200kWh,6.1,_,8.066666667,_,0.096690833,0.998001276,NA,NA,NA
37495,10055705,3757525,ld_100kWh,6.083333333,_,6.4,_,0.190028614,0.721398992,NA,NA,NA
20490,10014807,1325650,hd_400kWh,6.033333333,_,6.5,_,0.091386346,0.998009025,NA,NA,NA
29559,10014811,3717790,md_200kWh,6.066666667,_,6.25,_,0.192780833,0.789078923,NA,NA,NA
28220,10023608,3297604,hd_300kWh,6.05,_,6.283333333,_,0.089629615,0.812493026,NA,NA,NA
25343,10076401,2047122,md_200kWh,6.1,_,7.583333333,_,0.09725625,0.998001276,NA,NA,NA
17274,10016708,528101,hd_300kWh,6.1,_,8.0,_,0.09655282,0.998004337,NA,NA,NA
20863,10006808,1365518,hd_300kWh,6.083333333,_,8.0,_,0.095998846,0.998003789,NA,NA,NA
29979,10021503,3837461,md_200kWh,6.1,_,8.016666667,_,0.19213,0.998001276,NA,NA,NA
25012,10041402,1961351,md_200kWh,6.05,_,7.816666667,_,0.055792501,0.998001276,NA,NA,NA
32190,10003102,1631122,hd_400kWh,6.066666667,_,6.233333333,_,0.095879615,0.721629408,NA,NA,NA
31827,10065404,1541286,md_200kWh,6.1,_,6.233333333,_,0.280648751,0.733197897,NA,NA,NA
25836,10024403,2157373,ld_100kWh,6.05,_,7.983333333,_,0.094126732,0.998001887,NA,NA,NA
35814,10007105,3288366,hd_400kWh,6.066666667,_,6.25,_,0.096368077,0.77799198,NA,NA,NA
26766,10054404,2400029,hd_300kWh,6.083333333,_,7.55,_,0.060829231,0.998004337,NA,NA,NA
28018,10002101,3240023,ld_100kWh,6.05,_,8.0,_,0.097197892,0.998001887,NA,NA,NA
26462,10002104,2301689,hd_300kWh,6.05,_,7.916666667,_,0.193904423,0.998003789,NA,NA,NA
34868,10043710,2680141,hd_400kWh,6.05,_,6.45,_,0.045331922,0.998009025,NA,NA,NA
33806,10058901,2180839,ld_100kWh,6.066666667,_,6.566666667,_,0.082883509,0.907855314,NA,NA,NA
18226,10008007,654297,md_200kWh,6.1,_,8.0,_,0.181793333,0.998001276,NA,NA,NA
26284,10010707,2272813,md_200kWh,6.1,_,6.166666667,_,0.193817917,0.400101508,NA,NA,NA
26902,10070706,2434328,hd_300kWh,6.066666667,_,7.433333333,_,0.120874234,0.998003789,NA,NA,NA
29900,10004801,3810510,hd_400kWh,6.1,_,6.433333333,_,0.069657692,0.998009025,NA,NA,NA
30133,10011007,3892301,md_200kWh,6.05,_,7.65,_,0.18631875,0.998001276,NA,NA,NA
25036,10011003,1963462,md_200kWh,6.066666667,_,7.883333333,_,0.0918975,0.998001276,NA,NA,NA
25913,10052010,2176146,md_200kWh,6.033333333,_,7.6,_,0.262407084,0.998001276,NA,NA,NA
19564,10003408,1242568,ld_100kWh,6.033333333,_,7.9,_,0.086926732,0.998001887,NA,NA,NA
36973,10042305,3628144,md_200kWh,6.066666667,_,6.1,_,0.251480416,0.397597833,NA,NA,NA
23329,10006408,1613359,md_200kWh,6.083333333,_,8.016666667,_,0.093419167,0.998001276,NA,NA,NA
24754,10012501,1907107,md_200kWh,6.05,_,7.966666667,_,0.096795658,0.99800406,NA,NA,NA
18988,10053409,1189836,md_200kWh,6.033333333,_,7.25,_,0.156565417,0.998001276,NA,NA,NA
38585,10039506,1512805,hd_300kWh,6.066666667,_,6.533333333,_,0.207750192,0.986474686,NA,NA,NA
34708,10041107,2461223,md_200kWh,6.033333333,_,6.183333333,_,0.164519584,0.677748882,NA,NA,NA
21169,10049101,1391236,md_200kWh,6.1,_,8.016666667,_,0.090600833,0.998001276,NA,NA,NA
16944,10049108,503836,md_200kWh,6.033333333,_,7.95,_,0.289677916,0.998001276,NA,NA,NA
10482,10049109,36010,hd_300kWh,6.083333333,_,7.716666667,_,0.163494614,0.998003789,NA,NA,NA
13181,10049111,228670,hd_300kWh,6.066666667,_,8.0,_,0.096299808,0.998003789,NA,NA,NA
14791,10057305,347293,md_200kWh,6.133333333,_,8.016666667,_,0.051227916,0.998001276,NA,NA,NA
24084,10019003,1757442,md_200kWh,6.15,_,8.133333333,_,0.098279583,0.998001276,NA,NA,NA
36778,10049302,3580757,hd_300kWh,6.133333333,_,6.483333333,_,0.078850063,0.92589912,NA,NA,NA
18483,10059604,1146199,md_200kWh,6.133333333,_,7.8,_,0.023417497,0.998001276,NA,NA,NA
32307,10059603,1664905,hd_400kWh,6.116666667,_,6.366666667,_,0.062656152,0.949388287,NA,NA,NA
13066,10064806,224577,hd_600kWh,6.166666667,_,7.916666667,_,0.087311491,0.998008652,NA,NA,NA
20917,10052304,1370404,ld_100kWh,6.15,_,8.1,_,0.095728614,0.998001887,NA,NA,NA
36834,10011402,3599162,hd_300kWh,6.116666667,_,6.333333333,_,0.067496732,0.686615491,NA,NA,NA
36516,10011401,3498100,md_200kWh,6.166666667,_,6.4,_,0.033796257,0.767588348,NA,NA,NA
20074,10008308,1289877,md_200kWh,6.183333333,_,7.816666667,_,0.028340837,0.998001276,NA,NA,NA
35308,10008307,3142305,hd_300kWh,6.183333333,_,6.533333333,_,0.096883462,0.937311515,NA,NA,NA
12853,10033504,204490,md_200kWh,6.166666667,_,7.85,_,0.004185832,0.998001276,NA,NA,NA
29788,10012207,3775434,ld_100kWh,6.133333333,_,7.95,_,0.082536521,0.998001887,NA,NA,NA
30122,10073308,3880532,hd_400kWh,6.133333333,_,7.816666667,_,0.177904616,0.998009025,NA,NA,NA
27130,10059401,2668205,hd_400kWh,6.15,_,8.0,_,0.086519423,0.998009025,NA,NA,NA
34046,10041302,2258485,md_200kWh,6.133333333,_,6.366666667,_,0.303566667,0.917342736,NA,NA,NA
35552,10055212,3212567,hd_400kWh,6.166666667,_,6.4,_,0.031918269,0.858524387,NA,NA,NA
35480,10055203,3195337,hd_400kWh,6.133333333,_,6.55,_,0.055437308,0.998009025,NA,NA,NA
20036,10011505,1287479,md_200kWh,6.133333333,_,6.166666667,_,0.228006451,0.374595463,NA,NA,NA
24652,10039005,1879273,hd_300kWh,6.15,_,7.983333333,_,0.182505193,0.998003789,NA,NA,NA
27325,10019102,2695514,md_200kWh,6.15,_,8.066666667,_,0.19070375,0.998001276,NA,NA,NA
26074,10025807,2214546,md_200kWh,6.15,_,7.683333333,_,0.159930416,0.998001276,NA,NA,NA
34754,10016108,2472487,hd_600kWh,6.183333333,_,6.433333333,_,0.082412106,0.713953552,NA,NA,NA
31721,10049906,1512758,ld_100kWh,6.183333333,_,6.416666667,_,0.198062425,0.591956366,NA,NA,NA
14782,10049905,343160,md_200kWh,6.133333333,_,6.183333333,_,0.195485833,0.422246128,NA,NA,NA
38261,10021308,3396521,hd_400kWh,6.183333333,_,6.45,_,0.097430192,0.971394729,NA,NA,NA
32029,10021307,1586961,hd_300kWh,6.166666667,_,6.383333333,_,0.099270962,0.761840085,NA,NA,NA
21757,10047208,1455448,hd_400kWh,6.183333333,_,8.133333333,_,0.097373846,0.998009025,NA,NA,NA
29019,10001603,3542450,hd_400kWh,6.116666667,_,6.266666667,_,0.09554,0.675592147,NA,NA,NA
32244,10046502,1646805,hd_300kWh,6.133333333,_,6.483333333,_,0.095556923,0.93661613,NA,NA,NA
29575,10046504,3718682,hd_300kWh,6.133333333,_,6.216666667,_,0.195807115,0.482839588,NA,NA,NA
16732,10075405,493182,md_200kWh,6.166666667,_,7.8,_,0.077539474,0.99800406,NA,NA,NA
28072,10047404,3261249,md_200kWh,6.116666667,_,7.766666667,_,0.095160417,0.998001276,NA,NA,NA
37097,10055808,3658871,md_200kWh,6.183333333,_,6.466666667,_,0.179087083,0.925139607,NA,NA,NA
13165,10044807,227596,md_200kWh,6.183333333,_,8.116666667,_,0.08956625,0.998001276,NA,NA,NA
25885,10082111,2176816,md_200kWh,6.15,_,7.8,_,0.084401666,0.998001276,NA,NA,NA
17331,10060403,532362,hd_400kWh,6.133333333,_,6.35,_,0.134243077,0.947360478,NA,NA,NA
25921,10053001,2186183,hd_300kWh,6.166666667,_,8.0,_,0.087810769,0.998003789,NA,NA,NA
15114,10046306,369138,md_200kWh,6.116666667,_,6.166666667,_,0.375533333,0.614769906,NA,NA,NA
14637,10076506,333909,hd_300kWh,6.166666667,_,8.016666667,_,0.190117884,0.998003789,NA,NA,NA
19088,10013703,1197105,hd_300kWh,6.15,_,7.516666667,_,0.114530386,0.998003789,NA,NA,NA
36760,10002604,3568202,ld_100kWh,6.116666667,_,6.483333333,_,0.097028916,0.720645507,NA,NA,NA
27487,10002605,3094372,ld_100kWh,6.116666667,_,8.066666667,_,0.097532229,0.998001887,NA,NA,NA
23936,10069307,1721318,md_200kWh,6.183333333,_,8.15,_,0.093614583,0.998001276,NA,NA,NA
26523,10059708,2318939,md_200kWh,6.15,_,7.633333333,_,0.160791667,0.998001276,NA,NA,NA
29228,10056907,3608380,md_200kWh,6.133333333,_,8.1,_,0.0993575,0.998001276,NA,NA,NA
38482,10012705,1355974,hd_400kWh,6.133333333,_,6.883333333,_,0.14869096,0.998009025,NA,NA,NA
14329,10022505,311248,md_200kWh,6.15,_,7.9,_,0.192089167,0.998001276,NA,NA,NA
37790,10010305,3848944,md_200kWh,6.166666667,_,6.45,_,0.16599,0.918166832,NA,NA,NA
26922,10081504,2439588,hd_300kWh,6.166666667,_,8.083333333,_,0.093361154,0.998003789,NA,NA,NA
23750,10053303,1678344,hd_300kWh,6.133333333,_,7.816666667,_,0.079094801,0.998004337,NA,NA,NA
24557,10074101,1853005,md_200kWh,6.116666667,_,7.883333333,_,0.140053333,0.998001276,NA,NA,NA
10084,10021407,8052,hd_300kWh,6.183333333,_,7.983333333,_,0.088227116,0.998003789,NA,NA,NA
37386,10021402,3737629,hd_300kWh,6.133333333,_,6.283333333,_,0.185054039,0.62773711,NA,NA,NA
18990,10010907,1192080,ld_100kWh,6.166666667,_,7.766666667,_,0.04358622,0.998001887,NA,NA,NA
19610,10016302,1245105,md_200kWh,6.166666667,_,8.083333333,_,0.091141667,0.998001276,NA,NA,NA
28787,10074506,3478039,ld_100kWh,6.15,_,8.016666667,_,0.084146762,0.998001887,NA,NA,NA
29388,10014814,3656803,hd_300kWh,6.116666667,_,7.95,_,0.088935769,0.998003789,NA,NA,NA
18290,10081408,1135546,md_200kWh,6.15,_,7.85,_,0.024415413,0.998001276,NA,NA,NA
11459,10073210,108284,hd_400kWh,6.166666667,_,8.0,_,0.089985384,0.998009025,NA,NA,NA
36510,10032303,3497321,hd_300kWh,6.133333333,_,6.35,_,0.199486427,0.82047655,NA,NA,NA
17523,10024909,553996,hd_600kWh,6.15,_,8.116666667,_,0.099382719,0.998008652,NA,NA,NA
20205,10005003,1303236,hd_600kWh,6.133333333,_,7.883333333,_,0.089912105,0.998008652,NA,NA,NA
12215,10041405,161961,md_200kWh,6.183333333,_,8.1,_,0.088845,0.998001276,NA,NA,NA
29759,10033804,3766148,hd_400kWh,6.133333333,_,8.016666667,_,0.081023846,0.998009025,NA,NA,NA
39018,10065402,1303656,hd_300kWh,6.15,_,6.4,_,0.082170962,0.800822382,NA,NA,NA
12320,10045009,165104,md_200kWh,6.116666667,_,7.133333333,_,0.0553125,0.998001276,NA,NA,NA
31774,10007106,1527005,hd_400kWh,6.183333333,_,6.466666667,_,0.088175962,0.983644639,NA,NA,NA
34899,10007104,2682321,ld_100kWh,6.15,_,6.483333333,_,0.082987876,0.635042493,NA,NA,NA
26211,10078905,2247551,hd_400kWh,6.133333333,_,8.05,_,0.093089929,0.998005912,NA,NA,NA
29640,10043904,3735571,md_200kWh,6.133333333,_,8.05,_,0.09285375,0.998001276,NA,NA,NA
29643,10043905,3736137,md_200kWh,6.15,_,8.1,_,0.096885,0.998001276,NA,NA,NA
18763,10034207,1171241,ld_100kWh,6.166666667,_,8.05,_,0.089354292,0.998001887,NA,NA,NA
23697,10001205,1664153,ld_100kWh,6.15,_,6.3,_,0.298544729,0.562034858,NA,NA,NA
18568,10058908,1151881,md_200kWh,6.15,_,7.95,_,0.088664474,0.99800406,NA,NA,NA
37543,10004805,3779837,hd_400kWh,6.15,_,6.35,_,0.092744808,0.830124808,NA,NA,NA
16682,10004305,487632,hd_400kWh,6.15,_,8.016666667,_,0.088027692,0.998009025,NA,NA,NA
35284,10072906,3138462,md_200kWh,6.133333333,_,6.55,_,0.085226666,0.96996188,NA,NA,NA
26397,10072904,2298993,md_200kWh,6.15,_,8.083333333,_,0.096441579,0.99800406,NA,NA,NA
25503,10052011,2075132,md_200kWh,6.116666667,_,7.85,_,0.083408422,0.99800406,NA,NA,NA
36040,10030102,3361950,ld_100kWh,6.133333333,_,6.566666667,_,0.089100828,0.839686375,NA,NA,NA
23608,10030105,1644752,hd_300kWh,6.15,_,7.283333333,_,0.198375,0.998003789,NA,NA,NA
14777,10042305,345629,hd_300kWh,6.133333333,_,7.583333333,_,0.066744633,0.998004337,NA,NA,NA
31422,10070108,1442576,ld_100kWh,6.166666667,_,6.55,_,0.113244876,0.767664715,NA,NA,NA
16110,10070101,442487,hd_400kWh,6.166666667,_,7.816666667,_,0.055846345,0.998009025,NA,NA,NA
25065,10048414,1970246,hd_400kWh,6.166666667,_,7.766666667,_,0.098566731,0.998009025,NA,NA,NA
34829,10048413,2675248,ld_100kWh,6.133333333,_,6.6,_,0.093150829,0.883796734,NA,NA,NA
22611,10047309,1535386,md_200kWh,6.166666667,_,8.1,_,0.0510625,0.998001276,NA,NA,NA
14093,10050707,298112,ld_100kWh,6.183333333,_,8.1,_,0.095011596,0.998001887,NA,NA,NA
26831,10018103,2414148,hd_300kWh,6.116666667,_,8.066666667,_,0.097736346,0.998003789,NA,NA,NA
35446,10002203,3186383,hd_300kWh,6.133333333,_,6.483333333,_,0.095063846,0.932403521,NA,NA,NA
34490,10011607,2396383,hd_600kWh,6.166666667,_,6.933333333,_,0.098603596,0.998008652,NA,NA,NA
36408,10009402,3477107,md_200kWh,6.15,_,6.55,_,0.088164474,0.668860057,NA,NA,NA
37807,10036906,3842450,md_200kWh,6.133333333,_,6.266666667,_,0.044939998,0.479340533,NA,NA,NA
28657,10026401,3432103,ld_100kWh,6.216666667,_,8.15,_,0.197042018,0.998001887,NA,NA,NA
18886,10013301,1182204,hd_300kWh,6.2,_,8.116666667,_,0.097666772,0.998004337,NA,NA,NA
11120,10013309,79169,ld_100kWh,6.2,_,7.95,_,0.035840437,0.998001887,NA,NA,NA
35803,10053205,3293215,hd_400kWh,6.266666667,_,6.666666667,_,0.07869923,0.998009025,NA,NA,NA
33353,10032901,2036616,hd_400kWh,6.266666667,_,6.5,_,0.075689423,0.912485774,NA,NA,NA
36751,10032906,3566850,md_200kWh,6.266666667,_,6.5,_,0.145369999,0.847783035,NA,NA,NA
19403,10011405,1229763,md_200kWh,6.233333333,_,8.1,_,0.071953333,0.998001276,NA,NA,NA
29923,10033506,3823037,hd_300kWh,6.266666667,_,7.916666667,_,0.097795769,0.998003789,NA,NA,NA
29745,10073307,3772270,md_200kWh,6.233333333,_,8.05,_,0.074168333,0.998001276,NA,NA,NA
12669,10031804,197062,hd_300kWh,6.2,_,8.116666667,_,0.095831154,0.998003789,NA,NA,NA
20164,10055208,1298149,md_200kWh,6.25,_,6.316666667,_,0.133900415,0.341271167,NA,NA,NA
13892,10077901,285881,ld_100kWh,6.266666667,_,8.216666667,_,0.098569804,0.998001887,NA,NA,NA
22351,10007701,1509693,md_200kWh,6.216666667,_,6.866666667,_,0.084919342,0.95889778,NA,NA,NA
17858,10011501,595688,hd_300kWh,6.216666667,_,7.833333333,_,0.049551345,0.998003789,NA,NA,NA
37225,10019107,3692886,hd_300kWh,6.266666667,_,6.433333333,_,0.095567885,0.600401632,NA,NA,NA
35064,10004502,3073758,md_200kWh,6.2,_,6.4,_,0.094294167,0.751266883,NA,NA,NA
11464,10037207,105246,md_200kWh,6.266666667,_,7.9,_,0.192856667,0.998001276,NA,NA,NA
18887,10067007,1181913,ld_100kWh,6.2,_,6.483333333,_,0.062110091,0.542970409,NA,NA,NA
37666,10016106,3808252,hd_300kWh,6.2,_,6.433333333,_,0.076433923,0.735646901,NA,NA,NA
32272,10049905,1652621,md_200kWh,6.216666667,_,6.383333333,_,0.075495833,0.58130532,NA,NA,NA
31820,10070807,1544698,ld_100kWh,6.233333333,_,6.683333333,_,0.083658359,0.840797899,NA,NA,NA
23192,10070803,1603532,md_200kWh,6.25,_,8.05,_,0.152157499,0.998001276,NA,NA,NA
33239,10020105,1997579,hd_300kWh,6.25,_,6.533333333,_,0.097906346,0.865691879,NA,NA,NA
25405,10005601,2048225,hd_300kWh,6.266666667,_,8.15,_,0.095440192,0.998003789,NA,NA,NA
24995,10005602,1955395,hd_300kWh,6.25,_,7.716666667,_,0.097346907,0.998004337,NA,NA,NA
22036,10005607,1482905,hd_400kWh,6.2,_,8.083333333,_,0.092559808,0.998009025,NA,NA,NA
24791,10018412,1913677,hd_400kWh,6.25,_,6.666666667,_,0.096761154,0.998009025,NA,NA,NA
33210,10018408,1987727,hd_300kWh,6.25,_,6.516666667,_,0.041267886,0.800210755,NA,NA,NA
32075,10059306,1605511,md_200kWh,6.266666667,_,6.433333333,_,0.308980835,0.837829886,NA,NA,NA
34487,10059302,2402622,md_200kWh,6.216666667,_,6.4,_,0.193617083,0.782460124,NA,NA,NA
30809,10006503,1252132,md_200kWh,6.2,_,6.35,_,0.260612915,0.773692311,NA,NA,NA
22835,10022208,1561941,hd_300kWh,6.233333333,_,7.85,_,0.094596538,0.998003789,NA,NA,NA
22814,10055807,1554960,hd_300kWh,6.2,_,7.65,_,0.07622843,0.998004337,NA,NA,NA
16429,10003904,466459,ld_100kWh,6.233333333,_,7.85,_,0.046959186,0.998001887,NA,NA,NA
27839,10023106,3188875,md_200kWh,6.216666667,_,7.95,_,0.336272917,0.998001276,NA,NA,NA
